X,Y,id
333847.6605,1170327.482,705
340487.1267,1173032.572,706
414750.0443,1238453.103,707
416596.43,1235027.448,708
363836.3656,1192445.612,709
371961.161,1211231.188,71
295889.7676,1181450.98,710
407843.1489,1237327.528,711
430161.9312,1208134.608,712
360975.0102,1189095.424,713
408626.52,1222475.407,714
305811.7085,1179717.154,715
311133.4272,1177329.627,716
286638.3083,1177654.325,717
345000.1705,1171843.97,718
293624.0482,1170162.961,719
370447.6152,1211108.553,72
382323.7191,1261277.727,720
315809.24,1174826.189,721
301526.6447,1180924.041,722
321816.0937,1175755.806,723
380526.8222,1168700.403,724
416758.3231,1140162.513,725
416231.4267,1142264.654,726
422836.7889,1155869.358,727
423761.6934,1153015.574,728
385820.4741,1170373.457,729
369136.746,1211827.026,73
418214.1843,1140761.961,730
384667.7673,1170157.275,731
389141.6815,1145616.683,732
414987.7307,1138534.76,733
415520.1609,1139560.172,734
423908.382,1147607.162,735
342598.1933,1252845.978,736
424861.866,1211886.33,737
363779.5068,1256420.105,738
419899.0562,1145326.5,739
373693.3048,1219415.224,74
390584.2898,1254157.576,740
421890.6883,1150769.89,741
379497.4117,1256070.648,742
341070.0864,1262998.509,743
339711.3063,1265756.246,744
401246.0085,1143182.574,745
338764.7801,1264582.083,746
410618.9438,1150068.306,747
335753.1736,1257760.877,748
408269.2044,1150500.049,749
360147.6668,1226009.518,75
334490.9275,1254071.542,750
418112.4901,1210785.48,751
420935.8295,1213377.294,752
411084.1021,1211628.849,753
430308.344,1211264.086,754
421787.4128,1213828.882,755
428603.2502,1207975.991,756
266365.5481,1289204.158,757
271054.9742,1286262.878,758
428040.2865,1137531.483,759
360153.0549,1228204.478,76
267572.7973,1293449.69,760
312846.8875,1185384.995,761
321512.7692,1166626.615,762
309455.2189,1181660.804,763
385600.7438,1143570.065,764
347202.7342,1148245.167,765
431103.3694,1131808.705,766
334822.8868,1160711.909,767
266601.9566,1286826.539,768
306670.1816,1169145.255,769
356690.9494,1230429.544,77
330000.6709,1158276.936,770
430576.0057,1139677.81,771
254420.2378,1274828,772
425317.3924,1133387.603,773
256230.215,1274985.236,774
254420.7989,1280495.241,775
260168.7171,1285849.473,776
269696.2943,1294070.043,777
268896.6971,1290757.242,778
366085.6341,1206851.756,779
361183.5112,1230027.339,78
270633.4699,1293449.57,780
261028.8965,1280939.834,781
266541.2433,1275628.863,782
261258.4498,1275767.342,783
271362.3124,1252572.744,784
424914.1387,1250107.216,785
397058.8401,1160376.777,786
286049.7842,1243778.876,787
266480.0437,1279775.754,788
269166.7439,1280296.252,789
373562.0377,1235390.596,79
285871.5897,1259140.02,790
419770.2786,1287527.316,791
420146.9922,1249025.869,792
278913.2516,1279413.644,793
416809.9852,1283362.757,794
275891.7121,1280808.966,795
395612.4227,1158679.005,796
414947.487,1316053.694,797
418912.4848,1285597.704,798
417529.2803,1255540.238,799
301374.9284,1197746.457,8
336083.8967,1315316.42,80
368409.6934,1219527.801,800
398841.4378,1164065.737,801
432247.3141,1285305.466,802
427911.0338,1322455.494,803
404178.8264,1295653.693,804
375065.3784,1207378.481,805
397678.476,1154913.974,806
447755.075,1277406.752,807
408253.4752,1304086.464,808
425874.3177,1303432.495,809
333706.2534,1309120.16,81
407541.5413,1292316.81,810
419994.2243,1327132.213,811
392552.9064,1288238.456,812
381989.2176,1154429.21,813
414181.7157,1288482.055,814
425248.716,1287460.599,815
411906.6414,1281413.404,816
406562.3797,1295901.638,817
431232.6627,1282870.897,818
396999.8572,1220137.51,819
339754.8044,1148629.156,82
432408.3255,1288039.294,820
424817.7855,1290833.892,821
301875.7974,1199564.732,822
335708.5282,1224623.185,823
432342.0135,1282389.539,824
300163.4255,1198116.954,825
445579.0149,1284406.225,826
427285.8023,1185446.657,827
395340.117,1274393.287,828
412935.386,1275083.824,829
323481.7292,1149301.737,83
429436.166,1145704.145,830
411677.7641,1279150.064,831
430744.5593,1144199.935,832
428000.3239,1138470.404,833
395170.5842,1276908.808,834
328371.3623,1248824.324,835
426169.9684,1146829.098,836
395802.3721,1124451.869,837
379962.7038,1151050.776,838
377791.8827,1150907.849,839
331244.1625,1146077.917,84
412072.7632,1132607.282,840
354475.57,1148801.49,841
358152.8822,1150678.891,842
377311.3814,1153020.616,843
374922.0756,1150496.964,844
319577.1424,1247966.076,845
365896.8741,1148357.665,846
427347.4016,1149730.482,847
387803.7502,1150698.988,848
389015.0619,1154805.957,849
359945.2723,1144590.064,85
295598.9875,1188846.934,850
309075.8119,1222314.869,851
380136.9226,1156370.704,852
380800.04,1160291.054,853
378947.4103,1154400.554,854
314065.411,1221767.361,855
323352.4043,1249480.051,856
314630.0531,1229913.104,857
317160.2536,1230086.307,858
314671.7436,1234708.934,859
361096.2414,1144164.826,86
326146.2002,1247956.33,860
326977.1727,1250167.546,861
318202.8488,1241207.534,862
319595.0289,1247767.148,863
321858.1022,1249006.896,864
318854.0539,1204384.277,865
335125.0563,1249448.332,866
292616.3237,1182220.041,867
320829.0561,1207238.847,868
337565.2618,1252078.138,869
339635.604,1143515.399,87
331691.2211,1249371.279,870
309919.8914,1202146.015,871
321362.0417,1209859.9,872
316615.7555,1204645.339,873
318729.6323,1211765.616,874
419838.5715,1181977.745,875
299145.7995,1189929.888,876
298750.6667,1158643.533,877
349324.2607,1227246.458,878
421673.0264,1171082.57,879
324755.2784,1150357.38,88
297855.4295,1177500.095,880
409802.2677,1177513.558,881
289597.6816,1161966.325,882
290852.9753,1172557.357,883
338684.548,1230102.312,884
301115.0026,1158057.779,885
417814.2187,1178899.249,886
292710.8818,1152061.134,887
295143.0875,1176477.639,888
332893.1092,1222259.674,889
343569.2468,1154564.097,89
337450.76,1224731.33,890
334780.571,1227631.204,891
422791.4877,1183289.966,892
291482.8124,1151841.275,893
425823.8478,1171960.467,894
423882.1799,1169937.421,895
432409.3055,1179534.818,896
330675.8698,1223862.842,897
437238.6389,1172190.576,898
420520.7312,1182929.53,899
345715.5732,1200543.16,9
341948.929,1163352.145,90
420075.7869,1182906.867,900
437377.3703,1174664.519,901
432679.0713,1169644.672,902
427285.3465,1168002.705,903
434788.8108,1176209.839,904
425766.9207,1183112.32,905
407540.6934,1176962.715,906
414259.8808,1179484.859,907
422171.0071,1184999.865,908
416148.0546,1181001.295,909
361936.3155,1162172.622,91
402168.7403,1180405.531,910
430133.9144,1183549.299,911
318769.9119,1256211.003,912
434735.2059,1193341.623,913
300306.8498,1210967.37,914
413826.4693,1126579.72,915
410260.5617,1180406.982,916
435932.7108,1196416.195,917
323249.3913,1255127.309,918
432121.8099,1194970.225,919
371883.3348,1162705.109,92
320903.6663,1256523.223,920
412748.6578,1178345.163,921
376027.8362,1232525.695,922
434179.0784,1198655.825,923
319464.6906,1257814.672,924
445516.2891,1285541.758,925
435520.3963,1199555.825,926
324612.7468,1238315.552,927
325295.6014,1255594.507,928
434537.3127,1197148.857,929
372298.2816,1170504.926,93
361938.9148,1222374.613,930
358878.238,1226727.988,931
358777.6498,1229920.888,932
376663.664,1225679.144,933
418825.2168,1200265.525,934
363315.5266,1221927.046,935
352682.9868,1220813.165,936
334769.1121,1215877.081,937
319802.7564,1237848.787,938
342496.5564,1216578.313,939
368760.363,1168558.943,94
343656.4774,1221589.566,940
353076.7575,1219469.219,941
298071.704,1219271.95,942
404371.954,1228644.171,943
341600.1747,1223520.056,944
399723.6454,1229675.718,945
319977.7325,1234861.073,946
347495.6695,1254647.58,947
400619.8002,1229456.678,948
387717.4311,1229980.855,949
352181.4756,1169503.024,95
400854.1313,1148336.2,950
302418.5069,1218807.516,951
349339.9919,1246314.025,952
334251.6851,1197393.026,953
356595.4032,1212895.39,954
334224.6909,1270254.208,955
331294.6636,1207958.504,956
351006.014,1246107.999,957
334734.0011,1202846.645,958
428042.634,1274925.5,959
372513.0385,1173692.839,96
320317.0188,1265746.407,960
324575.9434,1282470.581,961
326856.9762,1256580.862,962
348872.4953,1253563.895,963
316097.4317,1278259.324,964
441060.4149,1189385.572,965
329579.0972,1286592.341,966
331638.6488,1269948.73,967
324642.0282,1258971.491,968
434083.0705,1296928.055,969
357557.6048,1175649.897,97
441852.9331,1190316.228,970
443126.1443,1192648.799,971
432320.1308,1204140.093,972
378718.3468,1175927.838,973
378727.1377,1174378.203,974
434637.0012,1202725.729,975
442072.0232,1198006.426,976
399827.401,1150241.569,977
382036.4594,1178763.123,978
436978.119,1200711.438,979
364812.5267,1175060.566,98
397137.9264,1142515.59,980
380412.1458,1180489.7,981
420249.3628,1196294.911,982
431616.6741,1202835.762,983
384261.7929,1179708.948,984
380558.1343,1178615.774,985
432102.509,1206593.539,986
446587.1958,1283299.564,987
439332.815,1199773.621,988
437189.1051,1200268.234,989
356279.7799,1176023.155,99
445488.0807,1280628.721,990
443849.4045,1304981.774,991
432548.2962,1310015.025,992
436716.7237,1294731.781,993
432308.9238,1296101.432,994
448216.6842,1302885.293,995
455893.6698,1286749.728,996
456358.7331,1283803.818,997
404859.8389,1335520.239,998
410009.7745,1343804.597,999
