id,gap_size,gap_proprotion,e_ndvi,e_elev,e_prec,e_area,e_edge,e_earatio,d_ndvi,d_elev,d_prec,d_area,d_edge,d_earatio,gap_size_km,e_ndvi_r,e_elev_km,e_prec_m,e_area_km,e_edge_km,e_earatio_km,d_ndvi_r,d_elev_km,d_prec_m,d_area_km,d_edge_km,d_earatio_km,g_edge,g_edge_km,long,lat
1228,1273.673,0.251233709,520.264,3489.5,1832.5,5069.674,302.984,0.059764001,553.233,3488.333,1832.5,3796.001,458.133,0.120688324,0.001273673,0.520264,3.4895,1.8325,0.005069674,0.302984,59.7640006,0.553233,3.488333,1.8325,0.003796001,0.458133,120.6883244,155.176,0.155176,367263.0467,1181707.305
2916,1653.146,0.074021765,307.439,2018.64,1422.083,22333.242,650.977,0.029148343,317.797,2018.304,1422.083,20680.096,806.157,0.038982266,0.001653146,0.307439,2.01864,1.422083,0.022333242,0.650977,29.14834308,0.317797,2.018304,1.422083,0.020680096,0.806157,38.98226585,155.178,0.155178,317595.0467,1168522.391
1736,1190.039,0.065710618,337.741,2328.3,1338.011,18110.3,515.7,0.028475508,342.403,2328.316,1338.011,16920.261,670.923,0.039652048,0.001190039,0.337741,2.3283,1.338011,0.0181103,0.5157,28.47550841,0.342403,2.328316,1.338011,0.016920261,0.670923,39.65204792,155.258,0.155258,380117.2875,1123600.199
2266,1137.962,0.014378975,495.855,2661.217,1639.166,79140.688,1380.444,0.017442911,498.764,2660.864,1639.024,78002.726,1535.675,0.019687453,0.001137962,0.495855,2.661217,1.639166,0.079140688,1.380444,17.44291129,0.498764,2.660864,1.639024,0.078002726,1.535675,19.68745297,155.259,0.155259,367046.7869,1197068.462
1378,964.673,0.068735379,318.895,2934.5,1359.508,14034.592,865.235,0.061650171,326.312,2934.867,1359.508,13069.919,1020.483,0.078078755,0.000964673,0.318895,2.9345,1.359508,0.014034592,0.865235,61.65017123,0.326312,2.934867,1.359508,0.013069919,1.020483,78.07875473,155.297,0.155297,418715.3326,1216989.067
3134,1316.227,0.025059563,462.268,2646.14,2020.042,52523.941,942.515,0.017944484,466.565,2645.782,2020.042,51207.714,1097.852,0.021439192,0.001316227,0.462268,2.64614,2.020042,0.052523941,0.942515,17.94448364,0.466565,2.645782,2.020042,0.051207714,1.097852,21.43919176,155.321,0.155321,298328.2511,1213518.511
2138,1356.114,0.08658647,185.484,2994.684,1138.933,15661.962,492.741,0.031461001,178.216,2994.222,1138.933,14305.848,648.251,0.045313707,0.001356114,0.185484,2.994684,1.138933,0.015661962,0.492741,31.46100086,0.178216,2.994222,1.138933,0.014305848,0.648251,45.31370667,155.563,0.155563,434573.3885,1304321.123
2735,1298.866,0.058666289,465.049,2653.87,1525.474,22139.904,853.572,0.038553555,475.601,2654,1525.474,20841.038,1009.306,0.048428778,0.001298866,0.465049,2.65387,1.525474,0.022139904,0.853572,38.5535547,0.475601,2.654,1.525474,0.020841038,1.009306,48.42877788,155.775,0.155775,393552.7022,1290284.389
2943,1260.366,0.083930398,383.1,2774.059,1809.576,15016.8,630.63,0.041994966,395.637,2773.533,1809.576,13756.434,786.53,0.057175428,0.001260366,0.3831,2.774059,1.809576,0.0150168,0.63063,41.99496564,0.395637,2.773533,1.809576,0.013756434,0.78653,57.17542788,155.901,0.155901,320789.9233,1236885.269
2840,1176.821,0.077768627,409.49,2245.8,1553.463,15132.336,464.616,0.030703521,425.582,2245.714,1553.463,13955.515,620.737,0.044479691,0.001176821,0.40949,2.2458,1.553463,0.015132336,0.464616,30.70352125,0.425582,2.245714,1.553463,0.013955515,0.620737,44.47969136,156.116,0.156116,312361.0237,1189626.094
764,1588.055,0.161646123,315.54,2535.1,1360.045,9824.269,534.344,0.054390205,338.649,2534.625,1360.045,8236.214,690.44,0.083829779,0.001588055,0.31554,2.5351,1.360045,0.009824269,0.534344,54.3902045,0.338649,2.534625,1.360045,0.008236214,0.69044,83.82977907,156.133,0.156133,385604.011,1143577.969
2431,1332.819,0.135372306,249.814,2348.5,1294.185,9845.581,437.959,0.044482799,267.971,2348.429,1294.185,8512.762,594.167,0.069797206,0.001332819,0.249814,2.3485,1.294185,0.009845581,0.437959,44.48279893,0.267971,2.348429,1.294185,0.008512762,0.594167,69.79720565,156.248,0.156248,393065.5801,1225106.825
1362,839.955,0.215639253,178.364,1524.25,1198.066,3895.186,277.561,0.071257444,190.634,1523.333,1198.066,3055.231,433.908,0.14202134,0.000839955,0.178364,1.52425,1.198066,0.003895186,0.277561,71.25744445,0.190634,1.523333,1.198066,0.003055231,0.433908,142.0213398,156.383,0.156383,383593.4463,1237167.423
1107,1564.677,0.536967829,200.853,2091.25,1224.948,2913.912,204.379,0.070139043,246.61,2093,1224.948,1349.235,360.736,0.267363358,0.001564677,0.200853,2.09125,1.224948,0.002913912,0.204379,70.13904332,0.24661,2.093,1.224948,0.001349235,0.360736,267.3633578,156.393,0.156393,383813.5314,1351816.86
3048,1012.064,0.081598119,225.48,1860.4,1666.404,12403.031,616.841,0.049733085,230.272,1860.643,1666.404,11390.967,773.35,0.067891514,0.001012064,0.22548,1.8604,1.666404,0.012403031,0.616841,49.7330854,0.230272,1.860643,1.666404,0.011390967,0.77335,67.89151439,156.501,0.156501,308443.7398,1281278.268
163,1221.253,0.121332345,352.833,2737.417,1603.352,10065.354,385.295,0.038279329,367.089,2736.818,1602.133,8844.101,541.937,0.061276663,0.001221253,0.352833,2.737417,1.603352,0.010065354,0.385295,38.27932927,0.367089,2.736818,1.602133,0.008844101,0.541937,61.27666339,156.679,0.156679,383523.6145,1198613.894
802,1449.861,0.050452914,221.125,2413.467,1083.111,28736.913,843.922,0.029367177,222.753,2413.172,1083.111,27287.052,1000.617,0.036670029,0.001449861,0.221125,2.413467,1.083111,0.028736913,0.843922,29.36717663,0.222753,2.413172,1.083111,0.027287052,1.000617,36.67002943,156.749,0.156749,432243.7643,1285322.221
2445,1022.209,0.358805163,189.775,1905,1299.499,2848.925,201.592,0.070760726,191.441,1898.783,1299.499,1826.716,358.326,0.196158571,0.001022209,0.189775,1.905,1.299499,0.002848925,0.201592,70.76072554,0.191441,1.898783,1.299499,0.001826716,0.358326,196.1585709,156.763,0.156763,367135.1251,1227189.605
2434,1050.158,0.077508699,238.39,1904.769,1271.527,13548.905,477.306,0.035228382,242.317,1904.667,1271.527,12498.747,634.088,0.050732125,0.001050158,0.23839,1.904769,1.271527,0.013548905,0.477306,35.22838192,0.242317,1.904667,1.271527,0.012498747,0.634088,50.73212539,156.81,0.15681,366532.8227,1225862.985
1696,1145.018,0.060148686,231.474,2301.3,1383.399,19036.459,523.039,0.027475646,236.28,2301.579,1383.399,17891.441,679.911,0.038002026,0.001145018,0.231474,2.3013,1.383399,0.019036459,0.523039,27.47564555,0.23628,2.301579,1.383399,0.017891441,0.679911,38.00202566,156.896,0.156896,358055.4088,1104988.909
1953,1098.342,0.173154387,267.485,2508.333,1178.549,6343.137,323.833,0.0510525,290.101,2507.625,1178.549,5244.795,480.79,0.091669932,0.001098342,0.267485,2.508333,1.178549,0.006343137,0.323833,51.05249973,0.290101,2.507625,1.178549,0.005244795,0.48079,91.66993181,157.005,0.157005,411435.8425,1168395.302
70,1007.58,0.06946336,354.459,2723.188,1603.175,14505.201,480.035,0.033093992,366.823,2721.5,1603.175,13497.621,637.023,0.047195206,0.00100758,0.354459,2.723188,1.603175,0.014505201,0.480035,33.0939916,0.366823,2.7215,1.603175,0.013497621,0.637023,47.19520573,157.02,0.15702,372424.0822,1199535.418
360,1273.682,0.028399677,346.42,2603.545,1579.981,44848.468,2312.195,0.051555719,349.097,2603.837,1580.019,43574.786,2469.24,0.056666715,0.001273682,0.34642,2.603545,1.579981,0.044848468,2.312195,51.55571869,0.349097,2.603837,1.580019,0.043574786,2.46924,56.66671547,157.079,0.157079,378102.887,1203718.348
281,963.957,0.120053533,184.942,1841.333,1664.233,8029.393,379.814,0.047302953,184.61,1840.875,1664.233,7065.436,536.968,0.075999273,0.000963957,0.184942,1.841333,1.664233,0.008029393,0.379814,47.30295304,0.18461,1.840875,1.664233,0.007065436,0.536968,75.99927308,157.153,0.157153,318445.3481,1278911.958
3084,1669.573,0.083670582,340.78,2021.292,1400.764,19954.122,556.045,0.027866172,353.354,2021.136,1400.764,18284.549,713.34,0.039013267,0.001669573,0.34078,2.021292,1.400764,0.019954122,0.556045,27.86617221,0.353354,2.021136,1.400764,0.018284549,0.71334,39.01326743,157.288,0.157288,310834.2464,1160827.252
50,785.987,0.042171044,286.072,2437.75,1451.617,18638.073,562.803,0.030196416,286.402,2437.75,1451.617,17852.086,720.122,0.040338255,0.000785987,0.286072,2.43775,1.451617,0.018638073,0.562803,30.19641569,0.286402,2.43775,1.451617,0.017852086,0.720122,40.33825515,157.347,0.157347,367592.1559,1143512.97
2620,783.416,0.084332424,360.566,2242.375,1385.89,9289.618,456.741,0.049166823,377.417,2242.714,1385.89,8506.202,614.084,0.072192501,0.000783416,0.360566,2.242375,1.38589,0.009289618,0.456741,49.16682258,0.377417,2.242714,1.38589,0.008506202,0.614084,72.19250142,157.388,0.157388,404859.9921,1319042.657
2649,1044.309,0.303025441,267.609,2788,1360.96,3446.275,239.287,0.069433519,283.371,2786.5,1360.96,2401.966,396.673,0.165145135,0.001044309,0.267609,2.788,1.36096,0.003446275,0.239287,69.4335188,0.283371,2.7865,1.36096,0.002401966,0.396673,165.1451353,157.433,0.157433,407875.365,1327118.105
1327,1039.482,0.056238959,252.535,1951.632,1307.28,18483.308,538.157,0.029115838,258.081,1951.632,1307.28,17443.826,695.662,0.039880127,0.001039482,0.252535,1.951632,1.30728,0.018483308,0.538157,29.11583792,0.258081,1.951632,1.30728,0.017443826,0.695662,39.88012722,157.527,0.157527,354942.9057,1335215.44
685,674.431,0.138219983,225.238,1825.5,1106.45,4879.403,280.616,0.057510314,239.305,1826.333,1106.45,4204.972,438.169,0.104202596,0.000674431,0.225238,1.8255,1.10645,0.004879403,0.280616,57.51031427,0.239305,1.826333,1.10645,0.004204972,0.438169,104.2025964,157.607,0.157607,429677.1195,1130173.493
3024,1273.465,0.084540831,288.626,2377.8,1615.301,15063.313,532.305,0.035337844,299.467,2377.8,1615.301,13789.848,689.965,0.050034272,0.001273465,0.288626,2.3778,1.615301,0.015063313,0.532305,35.33784367,0.299467,2.3778,1.615301,0.013789848,0.689965,50.03427159,157.665,0.157665,327915.3011,1242067.412
3091,1101.829,0.065995038,333.998,2460.15,1254.648,16695.634,839.409,0.050277156,343.176,2460.15,1254.648,15593.805,997.34,0.06395745,0.001101829,0.333998,2.46015,1.254648,0.016695634,0.839409,50.27715629,0.343176,2.46015,1.254648,0.015593805,0.99734,63.95744977,157.977,0.157977,408239.8212,1149200.422
2200,1028.205,0.18642397,281.67,2543.4,1189.854,5515.412,349.046,0.063285571,311.825,2543.25,1189.854,4487.207,507.01,0.112990107,0.001028205,0.28167,2.5434,1.189854,0.005515412,0.349046,63.28557141,0.311825,2.54325,1.189854,0.004487207,0.50701,112.9901072,158.013,0.158013,414371.463,1338452.209
1795,1421.574,0.063932136,319.034,2230.417,1423.461,22235.672,652.48,0.02934384,319.493,2230.304,1423.461,20814.098,810.73,0.038951003,0.001421574,0.319034,2.230417,1.423461,0.022235672,0.65248,29.34383993,0.319493,2.230304,1.423461,0.020814098,0.81073,38.95100331,158.262,0.158262,337782.6007,1136066.431
849,1228.134,0.105014619,317.692,2567.167,1409.912,11694.886,567.804,0.048551478,325.684,2565.6,1409.912,10466.752,726.099,0.06937195,0.001228134,0.317692,2.567167,1.409912,0.011694886,0.567804,48.55147797,0.325684,2.5656,1.409912,0.010466752,0.726099,69.37195034,158.334,0.158334,389010.3534,1154806.613
705,1244.795,0.18611461,399.626,2245.875,1526.513,6688.325,319.979,0.047841425,425.723,2245.833,1526.513,5443.53,478.32,0.087869452,0.001244795,0.399626,2.245875,1.526513,0.006688325,0.319979,47.84142517,0.425723,2.245833,1.526513,0.00544353,0.47832,87.86945236,158.35,0.15835,333848.7943,1170330.315
264,946.981,0.06408881,406.866,3170.706,1707.447,14776.074,1068.477,0.072311292,412.316,3171,1707.447,13829.093,1226.85,0.088715146,0.000946981,0.406866,3.170706,1.707447,0.014776074,1.068477,72.31129189,0.412316,3.171,1.707447,0.013829093,1.22685,88.71514567,158.411,0.158411,387153.6422,1184088.234
444,1434.653,0.05127423,335.107,2040.9,1368.614,27980.001,1219.906,0.043599212,341.139,2040.571,1368.614,26545.348,1378.439,0.051927705,0.001434653,0.335107,2.0409,1.368614,0.027980001,1.219906,43.59921217,0.341139,2.040571,1.368614,0.026545348,1.378439,51.927705,158.527,0.158527,312451.806,1155290.918
1222,777.501,0.09185697,272.026,2079,1879.303,8464.257,669.548,0.079102986,284.975,2079,1879.303,7686.756,806.58,0.104931131,0.000777501,0.272026,2.079,1.879303,0.008464257,0.669548,79.10298565,0.284975,2.079,1.879303,0.007686756,0.80658,104.9311309,158.639,0.158639,270174.5465,1270310.277
753,1653.061,0.235682731,260.261,2711.5,1414.333,7013.925,460.826,0.065701586,276.904,2711.75,1414.333,5360.864,619.452,0.115550777,0.001653061,0.260261,2.7115,1.414333,0.007013925,0.460826,65.70158649,0.276904,2.71175,1.414333,0.005360864,0.619452,115.5507769,158.674,0.158674,411086.2046,1211620.109
1701,1231.113,0.067920557,248.755,2359.158,1333.43,18125.779,530.153,0.029248564,254.072,2359.059,1333.43,16894.666,688.949,0.040779084,0.001231113,0.248755,2.359158,1.33343,0.018125779,0.530153,29.24856361,0.254072,2.359059,1.33343,0.016894666,0.688949,40.77908377,158.823,0.158823,363165.6527,1112934.141
2403,1612.292,0.1719875,345.14,2772.364,1532.343,9374.472,406.417,0.043353588,361.775,2771.444,1532.343,7762.18,565.396,0.072839847,0.001612292,0.34514,2.772364,1.532343,0.009374472,0.406417,43.35358834,0.361775,2.771444,1.532343,0.00776218,0.565396,72.83984654,159.005,0.159005,362907.6532,1201600.342
379,971.992,0.099814469,191.508,1855.909,1162.462,9737.987,416.481,0.042768695,200.394,1855.9,1162.462,8765.995,575.44,0.065644573,0.000971992,0.191508,1.855909,1.162462,0.009737987,0.416481,42.76869542,0.200394,1.8559,1.162462,0.008765995,0.57544,65.64457315,159.015,0.159015,436495.4604,1213450.55
2806,1276.498,0.070347953,405.373,2140.474,1467.553,18145.489,522.671,0.028804459,423.343,2140.333,1467.553,16868.991,681.683,0.040410419,0.001276498,0.405373,2.140474,1.467553,0.018145489,0.522671,28.80445933,0.423343,2.140333,1.467553,0.016868991,0.681683,40.41041933,159.021,0.159021,333323.8448,1151719.565
2926,1521.045,0.047424345,323.606,2486.971,1725.088,32073.084,958.005,0.029869438,328.944,2486.344,1725.088,30552.039,1117.028,0.036561488,0.001521045,0.323606,2.486971,1.725088,0.032073084,0.958005,29.86943819,0.328944,2.486344,1.725088,0.030552039,1.117028,36.56148776,159.023,0.159023,318972.1706,1239907.995
2479,1052.911,0.145969703,258.734,2457.778,1253.141,7213.216,375.338,0.052034765,272.591,2457.75,1253.141,6160.305,534.312,0.086734667,0.001052911,0.258734,2.457778,1.253141,0.007213216,0.375338,52.03476508,0.272591,2.45775,1.253141,0.006160305,0.534312,86.73466655,159.026,0.159026,424340.2241,1248372.005
907,1220.449,0.097998806,226.057,2434.538,1125.048,12453.713,421.409,0.033838021,235.703,2434.75,1125.048,11233.264,580.416,0.051669399,0.001220449,0.226057,2.434538,1.125048,0.012453713,0.421409,33.83802084,0.235703,2.43475,1.125048,0.011233264,0.580416,51.66939903,159.056,0.159056,414264.2079,1179488.548
1340,1290.601,0.087369948,322.056,2203.412,1185.76,14771.681,592.513,0.040111413,327.395,2203.5,1185.76,13481.08,751.538,0.055747611,0.001290601,0.322056,2.203412,1.18576,0.014771681,0.592513,40.11141318,0.327395,2.2035,1.18576,0.01348108,0.751538,55.74761073,159.056,0.159056,370140.6927,1347967.166
151,1259.409,0.034998026,344.488,2341.189,1196.692,35985.144,917.128,0.025486295,348.028,2341.167,1196.692,34725.735,1076.229,0.03099226,0.001259409,0.344488,2.341189,1.196692,0.035985144,0.917128,25.48629512,0.348028,2.341167,1.196692,0.034725735,1.076229,30.99225978,159.151,0.159151,416008.8794,1185737.376
2345,1381.259,0.040551277,397.108,2132.737,1431.061,34062.035,787.244,0.023112066,404.071,2132.583,1431.061,32680.776,946.416,0.02895941,0.001381259,0.397108,2.132737,1.431061,0.034062035,0.787244,23.11206597,0.404071,2.132583,1.431061,0.032680776,0.946416,28.95941027,159.177,0.159177,327838.3504,1154108.179
2085,1286.081,0.054668551,429.124,2485.24,1493.888,23525.061,561.057,0.023849332,438.177,2484.958,1493.888,22238.98,720.202,0.032384669,0.001286081,0.429124,2.48524,1.493888,0.023525061,0.561057,23.84933242,0.438177,2.484958,1.493888,0.02223898,0.720202,32.38466872,159.185,0.159185,391175.7686,1316244.107
1,1488.515,0.067747379,246.197,1207.208,1726.095,21971.551,675.367,0.030738249,249.099,1206.545,1726.095,20483.036,828.205,0.040433703,0.001488515,0.246197,1.207208,1.726095,0.021971551,0.675367,30.73824875,0.249099,1.206545,1.726095,0.020483036,0.828205,40.43370329,159.213,0.159213,235401.8178,1269971.472
2121,1179.512,0.014122803,345.962,2649.088,1293.553,83518.262,1369.26,0.016394738,347.715,2648.5,1293.553,82338.75,1528.509,0.018563665,0.001179512,0.345962,2.649088,1.293553,0.083518262,1.36926,16.39473772,0.347715,2.6485,1.293553,0.08233875,1.528509,18.56366535,159.299,0.159299,416273.1611,1310447.642
2832,1120.483,0.055072643,419.914,2699.857,1747.277,20345.546,633.627,0.031143278,427.84,2700.1,1747.277,19225.063,793.125,0.041254741,0.001120483,0.419914,2.699857,1.747277,0.020345546,0.633627,31.14327824,0.42784,2.7001,1.747277,0.019225063,0.793125,41.25474127,159.493,0.159493,312241.7426,1238723.451
930,1396.508,0.078815595,297.369,1858.895,1271.527,17718.676,547.086,0.030876235,309.785,1858.667,1271.527,16322.168,706.618,0.043291921,0.001396508,0.297369,1.858895,1.271527,0.017718676,0.547086,30.87623477,0.309785,1.858667,1.271527,0.016322168,0.706618,43.29192053,159.558,0.159558,361934.2008,1222370.254
1071,1764.592,0.105749006,310.501,2362.375,1591.199,16686.606,961.487,0.057620285,321.677,2362.077,1591.199,14922.014,1121.313,0.075144883,0.001764592,0.310501,2.362375,1.591199,0.016686606,0.961487,57.6202854,0.321677,2.362077,1.591199,0.014922014,1.121313,75.14488326,159.864,0.159864,386189.0832,1317336.092
542,914.045,0.11143285,231.977,2804,1369.863,8202.653,689.98,0.084116688,239.748,2804.333,1369.863,7288.608,849.829,0.116596887,0.000914045,0.231977,2.804,1.369863,0.008202653,0.68998,84.11668761,0.239748,2.804333,1.369863,0.007288608,0.849829,116.5968865,159.902,0.159902,425817.0444,1207060.816
1503,1017.724,0.070740939,300.063,2460.688,1254.648,14386.634,725.362,0.05041916,305.759,2460.933,1254.648,13368.91,885.321,0.066222377,0.001017724,0.300063,2.460688,1.254648,0.014386634,0.725362,50.4191599,0.305759,2.460933,1.254648,0.01336891,0.885321,66.22237714,160.007,0.160007,409662.7761,1151210.494
302,1225.918,0.233416247,266.127,1999.333,1546.436,5252.068,337.256,0.064213944,284.382,1999.25,1546.436,4026.15,488.395,0.121305714,0.001225918,0.266127,1.999333,1.546436,0.005252068,0.337256,64.21394392,0.284382,1.99925,1.546436,0.00402615,0.488395,121.3057139,160.062,0.160062,330242.6941,1193403.188
3015,1059.288,0.105283904,313.98,2272.364,1629.19,10061.253,391.696,0.038931135,321.948,2272.6,1629.19,9001.965,551.77,0.061294395,0.001059288,0.31398,2.272364,1.62919,0.010061253,0.391696,38.93113512,0.321948,2.2726,1.62919,0.009001965,0.55177,61.29439517,160.079,0.160079,327022.4863,1218092.442
2985,1274.702,0.115803927,377.435,2740.667,1676.328,11007.416,411.605,0.037393426,383.665,2740.1,1676.328,9732.714,571.715,0.05874158,0.001274702,0.377435,2.740667,1.676328,0.011007416,0.411605,37.3934264,0.383665,2.7401,1.676328,0.009732714,0.571715,58.7415802,160.113,0.160113,324335.8425,1233521.567
2739,1605.228,0.036665227,424.384,2193.6,1567.336,43780.665,1214.261,0.027735097,433.321,2193.364,1567.336,42175.437,1374.375,0.032587096,0.001605228,0.424384,2.1936,1.567336,0.043780665,1.214261,27.73509722,0.433321,2.193364,1.567336,0.042175437,1.374375,32.58709566,160.141,0.160141,362126.0509,1292240.131
2544,698.273,0.035987135,365.584,2431.727,1353.34,19403.406,653.399,0.033674449,373.662,2431.727,1353.34,18705.133,813.679,0.043500306,0.000698273,0.365584,2.431727,1.35334,0.019403406,0.653399,33.6744487,0.373662,2.431727,1.35334,0.018705133,0.813679,43.5003055,160.326,0.160326,404892.8822,1260528.041
